,geohash8,decision_date,decision_type
10943,dhtwz1w2,2023-04-01,repair
10944,dhtwz1w2,2023-08-01,repair
10945,dhtwz1w2,2023-08-01,repair
10946,dhtwz1w2,2023-09-01,repair
10947,dhtwz1w2,2023-09-01,repair
10948,dhtwz1w2,2023-09-01,repair
10949,dhtwz1w2,2023-09-01,repair
10950,dhtwz1w2,2023-09-01,repair
10951,dhtwz1q7,2022-12-01,repair
10952,dhtwz1q7,2023-01-01,repair
10953,dhtwwxqm,2022-10-01,repair
10954,dhtz0e6x,2023-05-01,repair
10955,dhtz0e6x,2023-06-01,repair
10956,dhtwycmb,2022-11-01,repair
10957,dhtwycmb,2023-09-01,repair
10958,dhtyb2br,2023-04-01,repair
10959,dhtyb2br,2023-05-01,repair
10960,dhtybjv8,2022-10-01,repair
10961,dhtwzz8g,2022-11-01,repair
10962,dhtwzz8g,2023-08-01,repair
10963,dhtyb5u2,2023-04-01,repair
10964,dhtyb5u2,2023-09-01,repair
10965,dhtwzsv6,2022-07-01,repair
10966,dhtz0rjm,2023-08-01,repair
10967,dhtz0t0x,2022-10-01,repair
10968,dhtwz3k7,2023-08-01,repair
10969,dhtz05bs,2023-04-01,repair
10970,dhtz05bs,2023-04-01,repair
10971,dhtz05bs,2023-08-01,repair
10972,dhtwzwfb,2022-09-01,repair
10973,dhtwzwfb,2022-09-01,repair
10974,dhtz22qe,2022-12-01,repair
10975,dhtz22qe,2022-01-01,repair
10976,dhtybwb8,2022-07-01,repair
10977,dhtwy80g,2021-09-01,repair
10978,dhtwy80g,2023-01-01,repair
10979,dhtwy80g,2023-08-01,repair
10980,dhtz0ku5,2022-11-01,repair
10981,dhtwyck1,2022-08-01,repair
10982,dhtwyck1,2022-10-01,repair
10983,dhtwzdxp,2023-03-01,repair
10984,dhtwzdxp,2023-05-01,repair
10985,dhtwz5qg,2022-10-01,repair
10986,dhtwz5qg,2023-09-01,repair
10987,dhtwzstm,2023-03-01,repair
10988,dhtxpchn,2023-09-01,repair
10989,dhtz03qs,2023-05-01,repair
10990,dhtwzx7b,2022-12-01,repair
10991,dhtwzx7b,2022-02-01,repair
10992,dhtwyf9e,2022-10-01,repair
10993,dhtwzt6r,2023-05-01,repair
10994,dhtwzt0k,2022-12-01,repair
10995,dhtwzt0k,2023-04-01,repair
10996,dhtwzvhr,2023-03-01,repair
10997,dhtwzwdr,2023-09-01,repair
10998,dhtwychp,2022-11-01,repair
10999,dhtyb2zd,2022-11-01,repair
11000,dhtyb2zd,2023-05-01,repair
11001,dhtwz10v,2022-09-01,repair
11002,dhtwz10v,2023-02-01,repair
11003,dhtybgdq,2023-03-01,repair
11004,dhtwyg9p,2023-07-01,repair
11005,dhtwz3kk,2022-08-01,repair
11006,dhtybwr5,2022-08-01,repair
11007,dhtyb6u3,2022-12-01,repair
11008,dhtyb6u3,2023-01-01,repair
11009,dhtyb6u3,2023-02-01,repair
11010,dhtz01mh,2022-11-01,repair
11011,dhtyby85,2022-12-01,repair
11012,dhtyby85,2023-06-01,repair
11013,dhtz05un,2023-09-01,repair
11014,dhtwzseq,2022-12-01,repair
11015,dhtwyck1,2023-08-01,repair
11016,dhtwzkfr,2023-08-01,repair
11017,dhtwzhkb,2022-07-01,repair
11018,dhtwzhkb,2022-08-01,repair
11019,dhtwzhkb,2023-04-01,repair
11020,dhtz04du,2022-07-01,repair
11021,dhtz04du,2022-07-01,repair
11022,dhtz0wun,2023-04-01,repair
11023,dhtz02pb,2023-03-01,repair
11024,dhtwzznd,2023-07-01,repair
11025,dhtwyfex,2023-03-01,repair
11026,dhtwyu4v,2023-01-01,repair
11027,dhtybh47,2022-07-01,repair
11028,dhtyb2pt,2023-04-01,repair
11029,dhtwzkcm,2023-02-01,repair
11030,dhtwzkcm,2023-04-01,repair
11031,dhtwzkcm,2023-04-01,repair
11032,dhtwzz89,2023-09-01,repair
11033,dhtwzz89,2023-09-01,repair
11034,dhtwz5v0,2023-01-01,repair
11035,dhtwz5v0,2023-02-01,repair
11036,dhtwz5v0,2023-03-01,repair
11037,dhtz07w6,2023-03-01,repair
11038,dhtz0quc,2022-11-01,repair
11039,dhtz0quc,2022-12-01,repair
11040,dhtyb3xj,2022-11-01,repair
11041,dhtyb3xj,2023-01-01,repair
11042,dhtz056q,2023-02-01,repair
11043,dhtxpbpe,2023-01-01,repair
11044,dhtwz8ez,2023-01-01,repair
11045,dhtwz8ez,2023-09-01,repair
11046,dhtwwxq7,2022-12-01,repair
11047,dhtwxr76,2022-11-01,repair
11048,dhtwxr76,2022-12-01,repair
11049,dhtwxr76,2023-01-01,repair
11050,dhtwxr76,2023-01-01,repair
11051,dhtwxr76,2023-03-01,repair
11052,dhtwxr76,2023-03-01,repair
11053,dhtz063w,2022-11-01,repair
11054,dhtz063w,2022-12-01,repair
11055,dhtwz17z,2022-12-01,repair
11056,dhtwz17z,2023-03-01,repair
11057,dhtz0u2s,2023-08-01,repair
11058,dhtz0u2s,2023-08-01,repair
11059,dhtz0sdq,2022-09-01,repair
11060,dhtz0sdq,2023-04-01,repair
11061,dhtwztbn,2023-07-01,repair
11062,dhtybkrz,2022-07-01,repair
11063,dhtybjtq,2023-07-01,repair
11064,dhtwzmd9,2022-12-01,repair
11065,dhtybjhb,2023-02-01,repair
11066,dhtwz3mn,2023-06-01,repair
11067,dhtz0uds,2023-02-01,repair
11068,dhtz02q7,2023-01-01,repair
11069,dhtz02q7,2023-04-01,repair
11070,dhtz02q7,2023-06-01,repair
11071,dhtwwx0y,2023-02-01,repair
11072,dhtyb81u,2022-12-01,repair
11073,dhtyb81u,2022-02-01,repair
11074,dhtyb81u,2023-04-01,repair
11075,dhtyb81u,2023-05-01,repair
11076,dhtyb057,2023-09-01,repair
11077,dhtwygc2,2022-08-01,repair
11078,dhtwyg7p,2023-03-01,repair
11079,dhtyb3qg,2023-03-01,repair
11080,dhtz0dwj,2022-07-01,repair
11081,dhtz0dwj,2023-01-01,repair
11082,dhtz0dwj,2023-05-01,repair
11083,dhty8pgb,2023-01-01,repair
11084,dhty8pgb,2023-02-01,repair
11085,dhtybkc2,2023-04-01,repair
11086,dhtybkc2,2023-08-01,repair
11087,dhtwzehs,2023-04-01,repair
11088,dhtwy9f3,2023-05-01,repair
11089,dhtz0sf3,2023-04-01,repair
11090,dhty8r84,2022-11-01,repair
11091,dhty8r84,2023-07-01,repair
11092,dhtwzzvh,2022-12-01,repair
11093,dhtwzh0u,2023-01-01,repair
11094,dhtwz1su,2022-11-01,repair
11095,dhtwz1su,2022-12-01,repair
11096,dhtwz1su,2022-12-01,repair
11097,dhtwz1su,2022-12-01,repair
11098,dhtwz1su,2022-12-01,repair
11099,dhtwz1su,2022-12-01,repair
11100,dhtwz1su,2023-01-01,repair
11101,dhtwz1su,2023-04-01,repair
11102,dhtwz1su,2023-04-01,repair
11103,dhtwz1su,2023-04-01,repair
11104,dhtwz1su,2023-04-01,repair
11105,dhtwz1su,2023-09-01,repair
11106,dhtwz1su,2023-09-01,repair
11107,dhtwz1su,2023-09-01,repair
11108,dhtwz1su,2023-09-01,repair
11109,dhtz055z,2022-12-01,repair
11110,dhtwyf1c,2023-02-01,repair
11111,dhtwyf1c,2023-09-01,repair
11112,dhtwzztn,2023-01-01,repair
11113,dhtwycve,2023-04-01,repair
11114,dhtwycve,2023-09-01,repair
11115,dhtybj21,2023-01-01,repair
11116,dhtz0vs1,2023-02-01,repair
11117,dhtz0xb7,2022-11-01,repair
11118,dhtz0kss,2022-11-01,repair
11119,dhtwzwey,2022-07-01,repair
11120,dhtwzwey,2023-01-01,repair
11121,dhtwzwey,2022-01-01,repair
11122,dhtwzwey,2022-04-01,repair
11123,dhtz0e7m,2023-09-01,repair
11124,dhtwzdxp,2022-10-01,repair
11125,dhtyb5d2,2023-03-01,repair
11126,dhtwy93v,2022-07-01,repair
11127,dhtwy93v,2022-11-01,repair
11128,dhtwy93v,2023-01-01,repair
11129,dhtwztsj,2023-08-01,repair
11130,dhtwycq7,2022-12-01,repair
11131,dhtybmm1,2023-09-01,repair
11132,dhtxp8x7,2022-12-01,repair
11133,dhtxp8x7,2023-05-01,repair
11134,dhtz0rny,2023-04-01,repair
11135,dhtz0rny,2023-05-01,repair
11136,dhtwychc,2022-07-01,repair
11137,dhtwychc,2023-03-01,repair
11138,dhtwy86x,2022-11-01,repair
11139,dhtwy86x,2022-11-01,repair
11140,dhtwy86x,2022-11-01,repair
11141,dhtwy86x,2022-11-01,repair
11142,dhtwycuh,2023-01-01,repair
11143,dhtwz1nv,2022-07-01,repair
11144,dhtwz1nv,2023-06-01,repair
11145,dhtyby87,2023-02-01,repair
11146,dhtyby87,2023-04-01,repair
11147,dhtyby87,2023-05-01,repair
11148,dhtxpfyd,2023-09-01,repair
11149,dhtyb2s0,2023-06-01,repair
11150,dhtwycq4,2023-06-01,repair
11151,dhtyb5hu,2022-12-01,repair
11152,dhtyb6pk,2022-11-01,repair
11153,dhtyb6pk,2022-12-01,repair
11154,dhtybm6t,2022-09-01,repair
11155,dhtwzy6t,2022-07-01,repair
11156,dhtwzy6t,2022-10-01,repair
11157,dhtwzy6t,2023-03-01,repair
11158,dhtwzy6t,2023-06-01,repair
11159,dhtxpchf,2022-11-01,repair
11160,dhtxpchf,2022-11-01,repair
11161,dhtxpchf,2023-02-01,repair
11162,dhtxpchf,2023-02-01,repair
11163,dhtxpchf,2023-05-01,repair
11164,dhtxpchf,2023-05-01,repair
11165,dhtxpchf,2023-08-01,repair
11166,dhtwzvx3,2023-07-01,repair
11167,dhtybtc8,2023-03-01,repair
11168,dhtz0mhb,2023-04-01,repair
11169,dhtwzy63,2023-01-01,repair
11170,dhtz0vbc,2022-10-01,repair
11171,dhtz0vbc,2022-10-01,repair
11172,dhtz2908,2022-07-01,repair
11173,dhtz0h4g,2022-11-01,repair
11174,dhtz0h4g,2023-06-01,repair
11175,dhtz0h4g,2023-08-01,repair
11176,dhtwzyt0,2022-08-01,repair
11177,dhtwzyt0,2022-08-01,repair
11178,dhtwzyt0,2022-12-01,repair
11179,dhtwzyt0,2023-06-01,repair
11180,dhtwzyt0,2023-07-01,repair
11181,dhtwyfrf,2023-04-01,repair
11182,dhtwzm48,2022-08-01,repair
11183,dhtwzm48,2022-09-01,repair
11184,dhtwzm48,2022-12-01,repair
11185,dhtwzm48,2022-03-01,repair
11186,dhtwzm48,2022-04-01,repair
11187,dhtybhp1,2022-12-01,repair
11188,dhtz0tmr,2023-03-01,repair
11189,dhtwz3tn,2022-12-01,repair
11190,dhtwzscu,2022-11-01,repair
11191,dhtwzz8v,2023-02-01,repair
11192,dhtwzz8v,2023-03-01,repair
11193,dhtwzejn,2023-05-01,repair
11194,dhtwzejn,2023-05-01,repair
11195,dhtz0kr0,2023-08-01,repair
11196,dhtwz1z2,2022-11-01,repair
11197,dhtwz1z2,2022-11-01,repair
11198,dhtwz1z2,2022-11-01,repair
11199,dhtwz1z2,2022-11-01,repair
11200,dhtwz1z2,2022-11-01,repair
11201,dhtwy477,2022-12-01,repair
11202,dhtwy477,2023-04-01,repair
11203,dhtwy477,2023-09-01,repair
11204,dhtybhh1,2023-01-01,repair
11205,dhtybhh1,2023-02-01,repair
11206,dhtz0mwy,2022-12-01,repair
11207,dhtz0mwy,2023-02-01,repair
11208,dhtybsv3,2022-09-01,repair
11209,dhtybsv3,2022-10-01,repair
11210,dhtwzuqs,2022-12-01,repair
11211,dhtwy47x,2022-10-01,repair
11212,dhty8r80,2022-12-01,repair
11213,dhtyb318,2023-01-01,repair
11214,dhtwzhgy,2022-11-01,repair
11215,dhtwzhgy,2023-02-01,repair
11216,dhtz0qev,2023-01-01,repair
11217,dhtz03n7,2023-03-01,repair
11218,dhtwz0tc,2023-05-01,repair
11219,dhtwzhfu,2023-06-01,repair
11220,dhtxpg57,2023-04-01,repair
11221,dhtz0vk4,2022-10-01,repair
11222,dhtz0vk4,2022-11-01,repair
11223,dhtwyf13,2023-06-01,repair
11224,dhtwzt52,2022-07-01,repair
11225,dhtwzt52,2022-07-01,repair
11226,dhtwzkhh,2023-04-01,repair
11227,dhtz0v8f,2022-11-01,repair
11228,dhtwyf1k,2023-05-01,repair
11229,dhtyb3pn,2023-06-01,repair
11230,dhty8xfr,2023-01-01,repair
11231,dhtwz1m7,2023-09-01,repair
11232,dhtwz3cb,2022-07-01,repair
11233,dhtwz3cb,2022-08-01,repair
11234,dhtwz3cb,2022-09-01,repair
11235,dhtwzukv,2022-12-01,repair
11236,dhtwzeqx,2023-03-01,repair
11237,dhtz0wve,2022-08-01,repair
11238,dhtz0wve,2023-09-01,repair
11239,dhtz22mv,2022-08-01,repair
11240,dhtz22mv,2023-04-01,repair
11241,dhtwzqzc,2023-08-01,repair
11242,dhtwzqzc,2023-08-01,repair
11243,dhtz0ket,2022-12-01,repair
11244,dhtz0ket,2023-01-01,repair
11245,dhtwzsg2,2023-01-01,repair
11246,dhtwzsg2,2023-06-01,repair
11247,dhtwzkck,2022-08-01,repair
11248,dhtybqgt,2022-10-01,repair
11249,dhtybqgt,2022-10-01,repair
11250,dhtybqgt,2022-11-01,repair
11251,dhtybqgt,2022-12-01,repair
11252,dhtybqgt,2023-02-01,repair
11253,dhtybqgt,2023-02-01,repair
11254,dhtybqgt,2023-03-01,repair
11255,dhtybqgt,2023-03-01,repair
11256,dhtybqgt,2023-03-01,repair
11257,dhtybqgt,2023-05-01,repair
11258,dhtybqgt,2023-06-01,repair
11259,dhtybqgt,2023-08-01,repair
11260,dhtybqgt,2023-08-01,repair
11261,dhtybqgt,2023-09-01,repair
11262,dhtybqgt,2023-09-01,repair
11263,dhtybqgt,2023-09-01,repair
11264,dhtybqgt,2023-09-01,repair
11265,dhtybqgt,2023-09-01,repair
11266,dhtybqgt,2023-09-01,repair
11267,dhtybqgt,2023-09-01,repair
11268,dhtybqgt,2023-09-01,repair
11269,dhtybqgt,2023-09-01,repair
11270,dhtybqgt,2023-09-01,repair
11271,dhtybqgt,2023-09-01,repair
11272,dhtwzqxb,2022-10-01,repair
11273,dhtwz861,2022-10-01,repair
11274,dhtwz861,2022-10-01,repair
11275,dhtwz861,2022-10-01,repair
11276,dhtwz861,2022-11-01,repair
11277,dhtwz861,2022-11-01,repair
11278,dhtwz861,2022-11-01,repair
11279,dhtwz861,2022-11-01,repair
11280,dhtwz861,2022-12-01,repair
11281,dhtwz861,2022-12-01,repair
11282,dhtwz861,2022-12-01,repair
11283,dhtwz861,2022-12-01,repair
11284,dhtwz861,2022-12-01,repair
11285,dhtwz861,2022-12-01,repair
11286,dhtwz861,2022-12-01,repair
11287,dhtwz861,2022-12-01,repair
11288,dhtwz861,2022-12-01,repair
11289,dhtwz861,2022-12-01,repair
11290,dhtwz861,2022-12-01,repair
11291,dhtwz861,2022-12-01,repair
11292,dhtwz861,2022-12-01,repair
11293,dhtwz861,2022-12-01,repair
11294,dhtwz861,2022-12-01,repair
11295,dhtwz861,2022-12-01,repair
11296,dhtwz861,2022-12-01,repair
11297,dhtwz861,2022-12-01,repair
11298,dhtwz861,2022-12-01,repair
11299,dhtwz861,2022-12-01,repair
11300,dhtwz861,2022-12-01,repair
11301,dhtwz861,2022-12-01,repair
11302,dhtwz861,2023-01-01,repair
11303,dhtwz861,2023-01-01,repair
11304,dhtwz861,2023-01-01,repair
11305,dhtwz861,2023-01-01,repair
11306,dhtwz861,2023-02-01,repair
11307,dhtwz861,2023-02-01,repair
11308,dhtwz861,2023-02-01,repair
11309,dhtwz861,2023-02-01,repair
11310,dhtwz861,2023-03-01,repair
11311,dhtwz861,2023-03-01,repair
11312,dhtwz861,2023-03-01,repair
11313,dhtwz861,2023-04-01,repair
11314,dhtwz861,2023-04-01,repair
11315,dhtwz861,2023-07-01,repair
11316,dhtwz861,2023-08-01,repair
11317,dhtwz3k6,2022-10-01,repair
11318,dhtz0390,2023-03-01,repair
11319,dhtz02mn,2022-07-01,repair
11320,dhtz02mn,2022-07-01,repair
11321,dhtz02mn,2023-01-01,repair
11322,dhtz02mn,2023-01-01,repair
11323,dhtz02mn,2023-04-01,repair
11324,dhtz02mn,2023-08-01,repair
11325,dhtz02mn,2023-08-01,repair
11326,dhtz0dqq,2023-08-01,repair
11327,dhtwwx73,2023-03-01,repair
11328,dhtxpb92,2023-07-01,repair
11329,dhtz0qvd,2022-10-01,repair
11330,dhtz0f7z,2022-12-01,repair
11331,dhtz0f7z,2023-01-01,repair
11332,dhtz0f7z,2023-04-01,repair
11333,dhtz0f7z,2023-04-01,repair
11334,dhtz0f7z,2023-06-01,repair
11335,dhtybjmh,2022-10-01,repair
11336,dhtybjmh,2023-04-01,repair
11337,dhtybn41,2023-04-01,repair
11338,dhtz22j1,2023-01-01,repair
11339,dhtwydnq,2023-02-01,repair
11340,dhtz0857,2022-08-01,repair
11341,dhtwzypg,2022-08-01,repair
11342,dhtwycvs,2023-05-01,repair
11343,dhty8x0e,2023-06-01,repair
11344,dhty8x0e,2023-08-01,repair
11345,dhtwz0mc,2022-12-01,repair
11346,dhtwz0mc,2023-01-01,repair
11347,dhtwz0mc,2023-01-01,repair
11348,dhtwz0mc,2023-02-01,repair
11349,dhtwz0mc,2023-02-01,repair
11350,dhtwz0mc,2023-02-01,repair
11351,dhtwz0mc,2023-02-01,repair
11352,dhtwz0mc,2023-06-01,repair
11353,dhtwzvnm,2023-01-01,repair
11354,dhtwzvnm,2023-03-01,repair
11355,dhtwy3yn,2023-06-01,repair
11356,dhtwzv83,2023-02-01,repair
11357,dhtybnvj,2023-08-01,repair
11358,dhtwztjj,2022-11-01,repair
11359,dhtwze6p,2022-12-01,repair
11360,dhtwze6p,2023-04-01,repair
11361,dhtwzdqq,2023-01-01,repair
11362,dhtwzdqq,2023-01-01,repair
11363,dhtwzdqq,2023-04-01,repair
11364,dhtz0qyf,2022-07-01,repair
11365,dhtz0qyf,2022-07-01,repair
11366,dhtz0qyf,2023-02-01,repair
11367,dhtwxqdn,2023-04-01,repair
11368,dhtybjnq,2022-12-01,repair
11369,dhtwzzgs,2022-12-01,repair
11370,dhtwzzgs,2022-12-01,repair
11371,dhtz0qtq,2022-12-01,repair
11372,dhtybxwt,2023-04-01,repair
11373,dhtybxwt,2023-05-01,repair
11374,dhtybxwt,2023-08-01,repair
11375,dhtybxt7,2023-08-01,repair
11376,dhtz0twm,2023-04-01,repair
11377,dhtwwxud,2023-01-01,repair
11378,dhtxpgx6,2023-03-01,repair
11379,dhtxpgx6,2023-08-01,repair
11380,dhtxpgx6,2023-09-01,repair
11381,dhtyb3xc,2022-11-01,repair
11382,dhtwz18b,2022-02-01,repair
11383,dhtyb2zb,2023-09-01,repair
11384,dhtybmb4,2022-07-01,repair
11385,dhtxpbqq,2022-12-01,repair
11386,dhtxpbqq,2023-03-01,repair
11387,dhtxpbqq,2023-07-01,repair
11388,dhtwzt53,2022-10-01,repair
11389,dhtwzt53,2022-10-01,repair
11390,dhtz07zs,2023-07-01,repair
11391,dhtz28c2,2022-07-01,repair
11392,dhtz0786,2022-07-01,repair
11393,dhtz0h7z,2023-02-01,repair
11394,dhtz0h7z,2023-05-01,repair
11395,dhtz0e38,2023-06-01,repair
11396,dhtwzk9d,2023-08-01,repair
11397,dhtybjqm,2023-01-01,repair
11398,dhtwz06j,2022-08-01,repair
11399,dhtwz06j,2022-08-01,repair
11400,dhtwz06j,2022-09-01,repair
11401,dhtwz06j,2022-10-01,repair
11402,dhtwz06j,2022-10-01,repair
11403,dhtwz06j,2022-10-01,repair
11404,dhtwz06j,2022-11-01,repair
11405,dhtwz06j,2022-11-01,repair
11406,dhtwz06j,2022-11-01,repair
11407,dhtwz06j,2022-12-01,repair
11408,dhtwz06j,2022-12-01,repair
11409,dhtwz06j,2023-01-01,repair
11410,dhtwz06j,2023-01-01,repair
11411,dhtwz06j,2023-02-01,repair
11412,dhtwz06j,2023-03-01,repair
11413,dhtwz06j,2023-05-01,repair
11414,dhtwz06j,2023-06-01,repair
11415,dhtwz06j,2023-07-01,repair
11416,dhtwz06j,2023-08-01,repair
11417,dhtwz06j,2023-08-01,repair
11418,dhtz0rkg,2023-04-01,repair
11419,dhtybyby,2022-12-01,repair
11420,dhtybyby,2023-05-01,repair
11421,dhtybyby,2023-07-01,repair
11422,dhtz010n,2023-03-01,repair
11423,dhtz010n,2023-03-01,repair
11424,dhtwzynt,2022-07-01,repair
11425,dhtybhhc,2022-12-01,repair
11426,dhtybhhc,2023-02-01,repair
11427,dhtybhhc,2023-03-01,repair
11428,dhtybhhc,2023-04-01,repair
11429,dhtz0s0s,2023-01-01,repair
11430,dhtz0dpp,2022-10-01,repair
11431,dhtz0dpp,2023-03-01,repair
11432,dhtz0f7r,2022-07-01,repair
11433,dhtz0f7r,2022-08-01,repair
11434,dhtz0f7r,2022-08-01,repair
11435,dhtz0f7r,2022-09-01,repair
11436,dhtz0f7r,2022-11-01,repair
11437,dhtz0f7r,2022-11-01,repair
11438,dhtz0f7r,2022-12-01,repair
11439,dhtz0f7r,2022-12-01,repair
11440,dhtz0f7r,2022-12-01,repair
11441,dhtz0f7r,2022-12-01,repair
11442,dhtz0f7r,2023-01-01,repair
11443,dhtz0f7r,2023-01-01,repair
11444,dhtz0f7r,2023-02-01,repair
11445,dhtz0f7r,2023-02-01,repair
11446,dhtz0f7r,2023-03-01,repair
11447,dhtz0f7r,2023-04-01,repair
11448,dhtz0f7r,2023-04-01,repair
11449,dhtz0f7r,2023-04-01,repair
11450,dhtz0f7r,2023-04-01,repair
11451,dhtz0f7r,2023-06-01,repair
11452,dhtz0f7r,2023-06-01,repair
11453,dhtz0f7r,2023-06-01,repair
11454,dhtwygex,2022-10-01,repair
11455,dhtybxdg,2022-09-01,repair
11456,dhtwzkk7,2023-01-01,repair
11457,dhtwzkk7,2023-04-01,repair
11458,dhtwzkk7,2023-09-01,repair
11459,dhtz2954,2023-03-01,repair
11460,dhtybmjj,2022-12-01,repair
11461,dhtybmjj,2023-06-01,repair
11462,dhtwzes4,2023-02-01,repair
11463,dhtz0kxs,2023-03-01,repair
11464,dhtwwxuf,2022-10-01,repair
11465,dhtwwxuf,2022-10-01,repair
11466,dhtwwxuf,2022-11-01,repair
11467,dhtwwzk2,2022-07-01,repair
11468,dhtwwzk2,2023-08-01,repair
11469,dhtwyu56,2023-01-01,repair
11470,dhtybhrp,2023-08-01,repair
11471,dhtybjyn,2022-12-01,repair
11472,dhtybjyn,2023-02-01,repair
11473,dhtybjyn,2023-02-01,repair
11474,dhtwzdst,2023-05-01,repair
11475,dhtwzdst,2023-05-01,repair
11476,dhtwzvw4,2023-01-01,repair
11477,dhtz0kpn,2022-08-01,repair
11478,dhtz0kpn,2023-04-01,repair
11479,dhtz0kwu,2023-04-01,repair
11480,dhtwyctg,2023-01-01,repair
11481,dhtwyctg,2023-04-01,repair
11482,dhtwyctg,2023-06-01,repair
11483,dhtybg7m,2022-10-01,repair
11484,dhtybg7m,2023-06-01,repair
11485,dhtwzw5f,2023-01-01,repair
11486,dhtwze6p,2022-12-01,repair
11487,dhtz086b,2022-07-01,repair
11488,dhtz07h2,2022-10-01,repair
11489,dhtz07h2,2023-07-01,repair
11490,dhtwy4s5,2023-02-01,repair
11491,dhtwzuyh,2023-03-01,repair
11492,dhtyb0e9,2023-02-01,repair
11493,dhtwwntq,2023-07-01,repair
11494,dhtz0u2k,2022-08-01,repair
11495,dhtz0u2k,2022-08-01,repair
11496,dhtz0e38,2023-08-01,repair
11497,dhtybpjx,2023-05-01,repair
11498,dhtybpjx,2023-05-01,repair
11499,dhtybpjx,2023-08-01,repair
11500,dhtybpjx,2023-08-01,repair
11501,dhtwych4,2022-10-01,repair
11502,dhtwych4,2022-11-01,repair
11503,dhtwych4,2023-02-01,repair
11504,dhtwych4,2023-03-01,repair
11505,dhtwych4,2022-04-01,repair
11506,dhtxpcw1,2023-05-01,repair
11507,dhtybrrt,2022-12-01,repair
11508,dhtybrrt,2023-05-01,repair
11509,dhtz0rjp,2023-01-01,repair
11510,dhtybm6w,2023-08-01,repair
11511,dhtz0mzq,2023-03-01,repair
11512,dhtz0mzq,2023-05-01,repair
11513,dhtz0mzq,2023-09-01,repair
11514,dhtz039q,2022-12-01,repair
11515,dhtz0dey,2022-11-01,repair
11516,dhtz0dey,2023-06-01,repair
11517,dhtz0thx,2023-06-01,repair
11518,dhtybq3e,2022-10-01,repair
11519,dhtwzmxm,2022-09-01,repair
11520,dhtwzmxm,2022-09-01,repair
11521,dhtwzmxm,2022-11-01,repair
11522,dhtwzmxm,2023-04-01,repair
11523,dhtwzwph,2023-05-01,repair
11524,dhtwzwph,2023-06-01,repair
11525,dhtwy5np,2023-04-01,repair
11526,dhtwz2t0,2022-12-01,repair
11527,dhtyb81r,2022-12-01,repair
11528,dhtyb81r,2023-08-01,repair
11529,dhtyb81r,2023-09-01,repair
11530,dhtz0eux,2023-03-01,repair
11531,dhtybnje,2022-12-01,repair
11532,dhtwyf0m,2022-09-01,repair
11533,dhtwyf0m,2022-09-01,repair
11534,dhtwyf0m,2022-10-01,repair
11535,dhtwzuyh,2023-01-01,repair
11536,dhtz05by,2022-11-01,repair
11537,dhtz05by,2023-06-01,repair
11538,dhtwzkck,2022-12-01,repair
11539,dhtwzkck,2023-07-01,repair
11540,dhtz0h46,2022-11-01,repair
11541,dhtz0h46,2023-01-01,repair
11542,dhtz0h46,2023-06-01,repair
11543,dhtyb4gs,2023-06-01,repair
11544,dhtybrx6,2023-06-01,repair
11545,dhtwyb8b,2022-12-01,repair
11546,dhtz22kk,2022-10-01,repair
11547,dhtz22kk,2022-10-01,repair
11548,dhtz22kk,2022-12-01,repair
11549,dhtz22kk,2023-02-01,repair
11550,dhtwwxcy,2022-11-01,repair
11551,dhtwwxcy,2022-12-01,repair
11552,dhtwwxcy,2023-02-01,repair
11553,dhtxpgmf,2022-10-01,repair
11554,dhtxpgmf,2022-02-01,repair
11555,dhty8r81,2022-10-01,repair
11556,dhtz280m,2023-02-01,repair
11557,dhtz0eqs,2023-04-01,repair
11558,dhtz0eqs,2023-06-01,repair
11559,dhtz0vk7,2023-08-01,repair
11560,dhtwzvk3,2023-04-01,repair
11561,dhtz00u9,2023-01-01,repair
11562,dhtyb28u,2023-01-01,repair
11563,dhtwz78k,2023-01-01,repair
11564,dhtz0u2s,2022-08-01,repair
11565,dhtz0u2s,2023-01-01,repair
11566,dhtz0u2s,2023-01-01,repair
11567,dhtz0u2s,2023-05-01,repair
11568,dhtz0u2s,2023-05-01,repair
11569,dhtz00h2,2023-07-01,repair
11570,dhtwzuww,2022-08-01,repair
11571,dhtwzuww,2022-12-01,repair
11572,dhtwy4vw,2023-04-01,repair
11573,dhtwzhqb,2023-04-01,repair
11574,dhtxpc0q,2022-10-01,repair
11575,dhtwwz0m,2023-01-01,repair
11576,dhtwwz0m,2023-07-01,repair
11577,dhtwwz0m,2023-08-01,repair
11578,dhtwwz0m,2023-08-01,repair
11579,dhtybw2v,2023-02-01,repair
11580,dhtz05sq,2022-12-01,repair
11581,dhtz28ew,2022-07-01,repair
11582,dhtz28ew,2022-08-01,repair
11583,dhtz28ew,2023-03-01,repair
11584,dhtz0ebd,2023-02-01,repair
11585,dhtwy9n9,2022-12-01,repair
11586,dhtwy9n9,2023-01-01,repair
11587,dhtwwnug,2023-02-01,repair
11588,dhtz0m17,2023-04-01,repair
11589,dhtwwng2,2022-12-01,repair
11590,dhtwzej1,2023-03-01,repair
11591,dhtwzte0,2023-05-01,repair
11592,dhtwz3z6,2023-04-01,repair
11593,dhtwy9nk,2022-09-01,repair
11594,dhtwy9nk,2023-08-01,repair
11595,dhtwzenn,2023-04-01,repair
11596,dhtz0mdz,2023-02-01,repair
11597,dhtz0mdz,2023-02-01,repair
11598,dhtwzz9g,2023-07-01,repair
11599,dhtwzz9g,2023-09-01,repair
