Occupancy,DamageLevel,DamageType,FloodDepth,assessment_level,water_location,Latitude,Longitude,BldgValue,EstLoss,owner_renter,insurance_yesno
single_family,Affected,Non-Flood,,Affected,,26.6793265278426,-81.8730536988741,136018.0,20402.7,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3485215168207,-81.7713975169563,86743.0,13011.449999999999,owner,Unknown
single_family,Affected,Non-Flood,,Affected,,26.6794935995942,-81.8731684116404,95125.0,14268.75,unknown,Unknown
single_family,Major,Flood,36.0,Major,living_area,26.4794687395752,-82.1696366565283,165426.0,82713.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.6791720318796,-81.8735090094548,106398.0,15959.699999999999,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3485126739128,-81.7718708430286,94167.0,14125.05,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3486362231656,-81.7714104250872,85359.0,12803.85,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3486344210564,-81.7718847569879,92431.0,13864.65,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3487658912077,-81.7714113470965,87010.0,13051.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.6799592191087,-81.8739923914097,50576.0,7586.4,unknown,Unknown
single_family,Minor,Flood,72.0,Minor,living_area,26.4498558930952,-82.0232167339794,166026.0,41506.5,unknown,Unknown
single_family,Major,Flood,72.0,Major,living_area,26.4497654575232,-82.0225806448907,148572.0,74286.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3488842855901,-81.7714137778484,84330.0,12649.5,unknown,Unknown
single_family,Major,Flood,24.0,Major,living_area,26.4784896494735,-82.1702667798633,469914.0,234957.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3487553719193,-81.7718818233217,68007.0,10201.05,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3488772028819,-81.7718858466353,96224.0,14433.6,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6955499216435,-81.8786823168026,44890.0,22445.25,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6784961610804,-81.8619386859652,31533.0,15766.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3490074576573,-81.7714052283072,99988.0,14998.199999999999,owner,Unknown
single_family,Major,Flood,,Major,non_essential,26.4488935198811,-82.0230167698521,260826.0,130413.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3490003749491,-81.7718800631221,95266.0,14289.9,unknown,Unknown
single_family,Minor,Non-Flood,,Minor,,26.3491256005825,-81.7714084972494,96087.0,24021.75,owner,Unknown
single_family,Major,Flood,,Major,living_area,26.4485645085827,-82.0228705400109,92991.0,46495.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3491160452129,-81.7718881935682,97006.0,14550.9,owner,Unknown
single_family,Minor,Flood,72.0,Minor,living_area,26.4488667959645,-82.0223013631213,38458.0,9614.5,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.678913401412,-81.8611023044431,33468.0,16734.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3459950435655,-81.7652249158198,78657.0,11798.55,unknown,Unknown
single_family,Minor,Non-Flood,,Minor,,26.4783485408324,-82.169487860468,236828.0,59207.0,unknown,Unknown
single_family,Major,Flood,60.0,Major,living_area,26.4499731019556,-82.0238420431605,141058.0,70529.0,unknown,Unknown
single_family,Minor,Flood,60.0,Minor,non_essential,26.4503273978624,-82.0238019532307,166164.0,41541.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6952472355188,-81.8775907547934,44890.0,22445.25,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6992973784998,-81.8882976211312,36073.0,18036.5,unknown,Unknown
single_family,Minor,Flood,60.0,Minor,non_essential,26.4502491799469,-82.0237078059148,144157.0,36039.25,unknown,Unknown
single_family,Major,Flood,60.0,Major,non_essential,26.4497580795338,-82.0235840231907,405666.0,202833.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6981063715334,-81.8888349408286,44890.0,22445.25,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6994690823297,-81.8864898653295,59041.0,29520.5,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6996977705371,-81.8852193514434,44866.0,22433.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7000757169857,-81.8843233255031,56545.0,28272.5,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6993948830523,-81.8840322873391,46300.0,23150.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7001915154601,-81.8834151779237,31648.0,15824.0,unknown,Unknown
single_family,Major,Flood,60.0,Major,,26.4494225147098,-82.0234681344359,417575.0,208787.5,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7018720703159,-81.8889322620556,57480.0,28740.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3450374530372,-81.7582340732954,133368.0,20005.2,unknown,Unknown
single_family,Destroyed,Flood,60.0,Destroyed,living_area,26.4478999869789,-82.0231509374474,72261.0,72261.0,unknown,Unknown
single_family,Major,Flood,72.0,Major,living_area,26.4482445578301,-82.0232494291867,176537.0,88268.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3450696395454,-81.7584794116013,135248.0,20287.2,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3455751521259,-81.7588451140369,218767.0,32815.049999999996,unknown,Unknown
single_family,Major,Flood,72.0,Major,living_area,26.4493145905351,-82.0224400204898,305465.0,152732.5,unknown,Unknown
single_family,Minor,Non-Flood,,Minor,,26.4478668842133,-82.0237513245286,517567.0,129391.75,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.699849280399054,-81.88767688835843,56055.0,28027.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3522101828606,-81.7734116882893,50285.0,7542.75,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3450491038827,-81.7579439756265,133595.0,20039.25,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.349064789875,-81.7723427441774,170249.0,25537.35,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3488927932218,-81.7723604299931,75641.0,11346.15,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3488691562549,-81.7728324987799,90953.0,13642.949999999999,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3490789972009,-81.7729253702671,156660.0,23499.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3441387453788,-81.7581557863197,183999.0,27599.85,unknown,Unknown
multi_family,Minor,Non-Flood,,Minor,,26.447470111028,-82.0232407356898,2617154.0,654288.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.34868605358,-81.7723096356598,73965.0,11094.75,unknown,Unknown
single_family,Major,Flood,36.0,Major,living_area,26.4743223017906,-82.1688057260551,204054.0,102027.0,unknown,Unknown
single_family,Major,Flood,96.0,Major,non_essential,26.4473636417649,-82.0234321352381,547207.0,273603.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3446269912387,-81.7576435682167,159533.0,23929.95,unknown,Unknown
manufactured_home,Major,Flood,36.0,Major,"living_area,non_essential",26.6776598968645,-81.8618531426476,33984.0,16992.0,unknown,Unknown
manufactured_home,Major,Flood,23.0,Major,"living_area,non_essential",26.677964761781,-81.861784786564,35646.0,17823.0,unknown,Unknown
manufactured_home,Major,Flood,40.0,Major,"living_area,non_essential",26.6777995210177,-81.8615259570875,34256.0,17128.0,unknown,Unknown
manufactured_home,Major,Flood,15.0,Major,"living_area,non_essential",26.677874157047,-81.8612460493958,40156.0,20078.0,unknown,Unknown
manufactured_home,Major,Flood,25.0,Major,"living_area,non_essential",26.6779677174088,-81.8611181119515,29540.0,14770.0,unknown,Unknown
manufactured_home,Major,Flood,15.0,Major,"living_area,non_essential",26.6782566413019,-81.8612280477834,59986.0,29993.0,unknown,Unknown
manufactured_home,Major,Flood,17.0,Major,"living_area,non_essential",26.6783028708122,-81.8611108023603,44890.0,22445.25,unknown,Unknown
single_family,Major,Flood,96.0,Major,non_essential,26.447518174031202,-82.0235549635386,,,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6779760780054,-81.8611360592582,29540.0,14770.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3438487315289,-81.7575339329231,156942.0,23541.3,unknown,Unknown
single_family,Major,Flood,,Major,non_essential,26.4473061008047,-82.0235530176679,497299.0,248649.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.348467551953842,-81.77252494127447,101078.0,15161.699999999999,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7107490737768,-81.8938878117352,83034.0,41517.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3486503466725,-81.7728759170384,190801.0,28620.149999999998,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3438487315289,-81.7575339329231,156942.0,23541.3,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3438643218688,-81.7577749126394,161847.0,24277.05,unknown,Unknown
single_family,Major,Flood,42.0,Major,living_area,26.4751400041454,-82.1705602186681,151172.0,75586.0,owner,Yes
single_family,Affected,Non-Flood,,Affected,,26.3434339949598,-81.7570081361369,134256.0,20138.399999999998,unknown,Unknown
single_family,Major,Flood,,Major,non_essential,26.4475544082172,-82.0239244214001,462048.0,231024.0,unknown,Unknown
single_family,Minor,Flood,120.0,Minor,non_essential,26.4474562385207,-82.0237374234266,487432.0,121858.0,unknown,Unknown
single_family,Major,Flood,60.0,Major,non_essential,26.4475738243217,-82.0240614607964,468145.0,234072.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3483144838122,-81.7728593208701,128731.0,19309.649999999998,unknown,Unknown
single_family,Major,Flood,96.0,Major,non_essential,26.4472327693447,-82.024136316757,476936.0,238468.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3480550219994,-81.7728304033041,162593.0,24388.95,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7019746323804,-81.8849600031935,68001.0,34000.5,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7073645033493,-81.8918982829074,58368.0,29184.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7044990543361,-81.8915523666774,49076.0,24538.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7060094404353,-81.8932293074324,46364.0,23182.0,unknown,Unknown
single_family,Minor,Flood,,Minor,non_essential,26.4469909308224,-82.024026502432,487763.0,121940.75,unknown,Unknown
single_family,Major,Flood,96.0,Major,non_essential,26.447168362358,-82.0244455919928,492864.0,246432.0,unknown,Unknown
single_family,Minor,Flood,,Minor,non_essential,26.4469127077546,-82.0242226334475,473639.0,118409.75,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3482635637504,-81.7723302551416,102289.0,15343.349999999999,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3424305973306,-81.7597996451705,170287.0,25543.05,unknown,Unknown
single_family,Major,Flood,96.0,Major,non_essential,26.447180952766,-82.0245561845477,539916.0,269958.0,unknown,Unknown
single_family,Minor,Flood,120.0,Minor,non_essential,26.4468117193123,-82.0243283872502,620029.0,155007.25,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7121167056342,-81.8951971999335,44890.0,22445.25,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6786749322021,-81.8599483809495,37678.0,18839.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6781489157438,-81.8607334779732,36642.0,18321.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6780920494887,-81.8608638705569,34073.0,17036.5,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6790822122585,-81.862857566175,53550.0,26775.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3478487014528,-81.7728709717155,67727.0,10159.05,unknown,Unknown
multi_family,Minor,Non-Flood,,Minor,,26.4475627445592,-82.0230760326054,2589850.0,647462.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3476034469658,-81.772859153232,156496.0,23474.399999999998,unknown,Unknown
single_family,Major,Flood,96.0,Major,non_essential,26.4467633514597,-82.0251240430827,542208.0,271104.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3476205879578,-81.7722965598909,93009.0,13951.35,unknown,Unknown
single_family,Minor,Flood,120.0,Minor,non_essential,26.4467709068842,-82.0250038232565,470176.0,117544.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3478539401422,-81.7722813886461,63150.0,9472.5,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.679812534616,-81.8625533555364,44890.0,22445.25,unknown,Unknown
single_family,Affected,Flood,30.0,Affected,non_essential,26.3442880689838,-81.8017478854404,221116.0,33167.4,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7152373736878,-81.8929424924622,44890.0,22445.25,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.348060595965,-81.7722727552859,85041.0,12756.15,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3424504624412,-81.7584359933429,103559.0,15533.849999999999,unknown,Unknown
single_family,Affected,Flood,18.0,Affected,non_essential,26.3459200674416,-81.8023173519421,545981.0,81897.15,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3429753791275,-81.7578663592031,177935.0,26690.25,unknown,Unknown
single_family,Minor,Flood,120.0,Minor,non_essential,26.4467347062387,-82.0245139606228,494046.0,123511.5,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7153726838418,-81.8932334674023,44890.0,22445.25,unknown,Unknown
manufactured_home,Destroyed,Non-Flood,,Destroyed,,26.439593912307,-81.8225200855278,44890.0,44890.5,unknown,Unknown
single_family,Minor,Flood,48.0,Minor,"living_area,non_essential",26.345318037246,-81.8020316966819,242568.0,60642.0,unknown,Unknown
single_family,Minor,Flood,40.0,Minor,"living_area,non_essential",26.3448404783126,-81.8019104105429,611136.0,152784.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3424173539236,-81.7604699459674,188998.0,28349.7,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7160980469453,-81.8929633466837,44890.0,22445.25,unknown,Unknown
single_family,Affected,Flood,40.0,Affected,non_essential,26.344747690644468,-81.80172944525337,,,unknown,Unknown
manufactured_home,Destroyed,Non-Flood,,Destroyed,,26.4395086264422,-81.8229608059968,44890.0,44890.5,unknown,Unknown
manufactured_home,Destroyed,Non-Flood,,Destroyed,,26.4399672003649,-81.8225541160547,44890.0,44890.5,unknown,Unknown
single_family,Affected,Flood,30.0,Affected,non_essential,26.3428735390039,-81.8011909079743,341220.0,51183.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7169809025994,-81.8931622378263,44890.0,22445.25,unknown,Unknown
single_family,Affected,Flood,30.0,Affected,non_essential,26.3441053015851,-81.8017676667318,230224.0,34533.6,unknown,Unknown
manufactured_home,Destroyed,Non-Flood,,Destroyed,,26.43898953517852,-81.8220967155984,44890.0,44890.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3431208051476,-81.7606292021277,149892.0,22483.8,unknown,Unknown
single_family,Affected,Flood,8.0,Affected,non_essential,26.3442936010399,-81.8022671443421,256663.0,38499.45,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7175192431782,-81.8937093933516,44890.0,22445.25,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6813270076901,-81.8610571251253,55220.0,27610.0,unknown,Unknown
single_family,Major,Flood,36.0,Major,living_area,26.3436438359058,-81.8001876779833,476655.0,238327.5,unknown,Unknown
single_family,Major,Flood,,Major,non_essential,26.4454528151483,-82.0265550129171,435397.0,217698.5,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7185047691127,-81.8931520346053,44890.0,22445.25,unknown,Unknown
manufactured_home,Destroyed,Non-Flood,,Destroyed,,26.439205872099475,-81.82187409225006,44890.0,44890.5,unknown,Unknown
single_family,Major,Flood,36.0,Major,living_area,26.3433841645454,-81.8001596824267,271609.0,135804.5,unknown,Unknown
single_family,Affected,Flood,6.0,Affected,non_essential,26.343285425726,-81.800670056511,312540.0,46881.0,unknown,Unknown
single_family,Major,Flood,24.0,Major,living_area,26.3444978680203,-81.8007471700202,697360.0,348680.0,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3445966068397,-81.7606495701525,110369.0,16555.35,unknown,Unknown
single_family,Affected,Flood,24.0,Affected,non_essential,26.3442639710122,-81.8002216246911,373556.0,56033.4,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6792473866911,-81.8622828154752,44914.0,22457.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6794635368986,-81.8611402590562,44890.0,22445.25,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6802317843068,-81.860371407139,30938.0,15469.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6808073609034,-81.8618116060637,55913.0,27956.5,unknown,Unknown
manufactured_home,Destroyed,Non-Flood,,Destroyed,,26.439111030865,-81.8231472195234,44890.0,44890.5,unknown,Unknown
single_family,Affected,Non-Flood,,Affected,,26.3442324131468,-81.7597942807524,200943.0,30141.449999999997,unknown,Unknown
single_family,Major,Flood,36.0,Major,living_area,26.3439766812809,-81.800213494245,284216.0,142108.0,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.6808123600134,-81.8619669437463,59803.0,29901.5,unknown,Unknown
manufactured_home,Major,Non-Flood,,Major,,26.7175165431967,-81.8950806902219,44890.0,22445.25,unknown,Unknown
single_family,Affected,Flood,30.0,Affected,non_essential,26.3439209416248,-81.8007330046039,232374.0,34856.1,unknown,Unknown
